Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR2041051,2017-07-24 07:44:36,2017-07-25 10:05:37,11170761,2010736980,11170761,180,1277,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041051.sralite.1,ERX2100108,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830113,SAMEA104171095,simple,158507,Oogamochlamys gigantea,SAMEA104171095,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,E0A2235C7DC174D8503B25F003E3F204,FA05287A616214E7152767C23901C062
ERR2041052,2017-07-24 07:44:36,2017-07-25 10:06:04,9377503,1687950540,9377503,180,1001,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041052.sralite.1,ERX2100109,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830114,SAMEA104171096,simple,1108794,Spermatozopsis exsultans,SAMEA104171096,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,225C685F806A9A1124A4F0856A361CB4,5DC37E02AA05BD15E6D59A7B0A11B246
ERR2041053,2017-07-24 07:44:36,2017-07-25 10:06:08,6214010,1118521800,6214010,180,694,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041053.sralite.1,ERX2100110,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830115,SAMEA104171097,simple,3192,Spermatozopsis similis,SAMEA104171097,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,3031809ED3001D5939E31BB9A2114719,BEE76E12F7BD51514F0511B4E541B65D
ERR2041054,2017-07-24 07:44:36,2017-07-25 10:06:29,16218722,2919369960,16218722,180,1914,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041054.sralite.1,ERX2100111,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830116,SAMEA104171098,simple,3047,Dunaliella tertiolecta,SAMEA104171098,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,0666EF9A0656CCB5DCB701F3A87F890F,FE3BA4FB600FEC8398BB85B0B017B9C6
ERR2041055,2017-07-24 07:44:36,2017-07-25 10:06:52,11835564,2130401520,11835564,180,1275,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041055.sralite.1,ERX2100112,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830117,SAMEA104171099,simple,3046,Dunaliella salina,SAMEA104171099,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,BB0C84FCC61A9514B3582A9527D9D64A,8E5013C2845798E1B1FC8DB0263A85B3
ERR2040936,2017-07-24 07:44:34,2017-07-25 09:38:29,14374199,2587355820,14374199,180,1766,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040936.sralite.1,ERX2099993,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829998,SAMEA104170980,simple,164275,Pityrogramma trifoliata,SAMEA104170980,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,74A3EAFB6F18B367E12AC444B979DF29,3561EB29F4D8C65999AF898E31D96628
ERR2040937,2017-07-24 07:44:34,2017-07-25 09:38:49,9410099,1693817820,9410099,180,1133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040937.sralite.1,ERX2099994,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829999,SAMEA104170981,simple,1182581,Notholaena montieliae,SAMEA104170981,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,16FCD79621EC7CF7A34122CECE6819F8,5ECBE4B92181A28F614CA24F1674FAB4
ERR2040938,2017-07-24 07:44:34,2017-07-25 09:39:42,13250626,2385112680,13250626,180,1588,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040938.sralite.1,ERX2099995,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830000,SAMEA104170982,simple,414592,Argyrochosma nivea,SAMEA104170982,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,BC1C3D6AA8615AFC6D913C02F04456AF,D83C3CE84AA2B69044E4479B945CB967
ERR2040939,2017-07-24 07:44:34,2017-07-25 09:39:47,10993611,1978849980,10993611,180,1315,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040939.sralite.1,ERX2099996,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830001,SAMEA104170983,simple,414609,Myriopteris rufa,SAMEA104170983,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,F04136C81C6BD7A48F9620FB402140A6,32D2E0837937C71C14A2CDF9F5CB7278
ERR2040940,2017-07-24 07:44:34,2017-07-25 09:39:55,11810845,2125952100,11810845,180,1434,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040940.sralite.1,ERX2099997,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830002,SAMEA104170984,simple,38538,Vittaria lineata,SAMEA104170984,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,EC1AB0B7617426A690C6F9BB0CBE7B2C,186A8906CCA0371136737B1CAA75BB8D
ERR2040941,2017-07-24 07:44:34,2017-07-25 09:40:28,12412252,2234205360,12412252,180,1359,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040941.sralite.1,ERX2099998,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830003,SAMEA104170985,simple,57323,Vittaria appalachiana,SAMEA104170985,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,31794A7875932FDC0D50B9E3600B90F1,1E07AA5FE1A3BCEBCFBE1E51D906C7B7
ERR2040942,2017-07-24 07:44:34,2017-07-25 09:40:27,11830174,2129431320,11830174,180,1331,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040942.sralite.1,ERX2099999,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830004,SAMEA104170986,simple,641179,Lindsaea linearis,SAMEA104170986,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,8E80C35116D3608815E90A3539B7CAFD,7E8CAA6207F3D6D066EFB723B96818D7
ERR2040943,2017-07-24 07:44:35,2017-07-25 09:41:23,12447521,2240553780,12447521,180,1493,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040943.sralite.1,ERX2100000,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830005,SAMEA104170987,simple,641181,Lindsaea microphylla,SAMEA104170987,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,B3405760AF27B4941BA3EA0A55B7AEF9,D73D9FC6C43A7B97EACA5D6E806FA040
ERR2040944,2017-07-24 07:44:35,2017-07-25 09:41:49,11230472,2021484960,11230472,180,1251,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040944.sralite.1,ERX2100001,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830006,SAMEA104170988,simple,49509,Pilularia globulifera,SAMEA104170988,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,9DE4CB261318BE942A014274FC649425,89A5BF0B2260665DABB247D22BD723A6
ERR2040945,2017-07-24 07:44:35,2017-07-25 09:42:03,11713762,2108477160,11713762,180,1485,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040945.sralite.1,ERX2100002,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830007,SAMEA104170989,simple,148559,Anemia tomentosa,SAMEA104170989,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,67E6BEE526180940216DDB9660F86243,75CA172177DD61EEEBF8B20095D06759
ERR2040946,2017-07-24 07:44:35,2017-07-25 09:41:57,7276896,1237072320,7276896,170,835,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040946.sralite.1,ERX2100003,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830008,SAMEA104170990,simple,13824,Lygodium japonicum,SAMEA104170990,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,6251F449F52DE5299752D2FA63DF5390,570C8F656BEF4BE018F3749414E995B7
ERR2040947,2017-07-24 07:44:35,2017-07-25 09:42:39,13540510,2437291800,13540510,180,1605,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040947.sralite.1,ERX2100004,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830009,SAMEA104170991,simple,13797,Andreaea rupestris,SAMEA104170991,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,9409295D33B4DAF51BF8CDF361512797,A146DE8B7AE0EFAA45C6E43A9AB386C1
ERR2040948,2017-07-24 07:44:35,2017-07-25 09:42:41,14054527,2529814860,14054527,180,1542,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040948.sralite.1,ERX2100005,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830010,SAMEA104170992,simple,67415,Philonotis fontana,SAMEA104170992,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,9954F2CB57D1989AFDBC3D31A14A8063,73369FF601057DAAB070F0D8CEB76B8E
ERR2040949,2017-07-24 07:44:35,2017-07-25 09:42:46,13258368,2386506240,13258368,180,1446,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040949.sralite.1,ERX2100006,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830011,SAMEA104170993,simple,259530,Plagiomnium insigne,SAMEA104170993,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,7B03E6005AD4B1D61C238CA22919044D,19CA92E2E6DA4B8F4A1630F4F128C404
ERR2040950,2017-07-24 07:44:35,2017-07-25 09:43:28,11974128,2155343040,11974128,180,1457,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040950.sralite.1,ERX2100007,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830012,SAMEA104170994,simple,171832,Aulacomnium heterostichum,SAMEA104170994,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,10E806E53A669D5937E099F96C781F87,C39BCFA06743B877A67DACB1641CD542
ERR2040951,2017-07-24 07:44:35,2017-07-25 09:43:29,12646701,2276406180,12646701,180,1487,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040951.sralite.1,ERX2100008,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830013,SAMEA104170995,simple,71396,Niphotrichum elongatum,SAMEA104170995,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,7CE88ED788654E4ED8950DFA3F37B6F0,30BBC410F2DCC817C66546700E7E3F18
ERR2040952,2017-07-24 07:44:35,2017-07-25 09:43:34,12312695,2216285100,12312695,180,1537,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040952.sralite.1,ERX2100009,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830014,SAMEA104170996,simple,1286318,Frisvollia varia,SAMEA104170996,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,B791EF300C96107E6753F7DDCCB6E5DC,A8709F66F337CC0F94E08904503C8315
ERR2040953,2017-07-24 07:44:35,2017-07-25 09:44:17,13927057,2506870260,13927057,180,1736,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040953.sralite.1,ERX2100010,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830015,SAMEA104170997,simple,67421,Scouleria aquatica,SAMEA104170997,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,1666BEA4B88900842EABB6098357DC21,7EAA1456E4AF2ABE6E90474AF20F1E4E
ERR2040954,2017-07-24 07:44:35,2017-07-25 09:44:25,14654336,2637780480,14654336,180,1719,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040954.sralite.1,ERX2100011,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830016,SAMEA104170998,simple,70128,Buxbaumia aphylla,SAMEA104170998,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,FEFA2DE20A79661DD694AF794D789EAC,1881E551EEAA73CB7E1DBF3298EB151F
ERR2040955,2017-07-24 07:44:35,2017-07-25 09:44:51,12411788,2234121840,12411788,180,1388,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040955.sralite.1,ERX2100012,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830017,SAMEA104170999,simple,3222,Dicranum scoparium,SAMEA104170999,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,5EF684C0CABC7F8305F76697B95FB4D2,30C759430D36F6FBFF7AD4605D6C3B9A
ERR2040956,2017-07-24 07:44:35,2017-07-25 09:45:06,13920722,2505729960,13920722,180,1626,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040956.sralite.1,ERX2100013,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830018,SAMEA104171000,simple,175169,Leucobryum albidum,SAMEA104171000,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,F2B5B21728126A135B86C395B675B9D6,8371B361CCA9016B00D0CCFF6EB5DF85
ERR2040957,2017-07-24 07:44:35,2017-07-25 09:45:18,13465813,2423846340,13465813,180,1591,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040957.sralite.1,ERX2100014,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830019,SAMEA104171001,simple,94688,Leucobryum glaucum,SAMEA104171001,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,E200F0663F47DE89D7173C9A6B982CA5,1F40ED7E46E37A1D2828E249AE3C42D4
ERR2040958,2017-07-24 07:44:35,2017-07-25 09:45:38,12766349,2297942820,12766349,180,1496,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040958.sralite.1,ERX2100015,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830020,SAMEA104171002,simple,82928,Diphyscium foliosum,SAMEA104171002,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,A6D9BF8F2A4413385AD84EF6C23C33C3,B581835EC1428FF04406BC09D3A9E7FD
ERR2040959,2017-07-24 07:44:35,2017-07-25 09:45:57,14492501,2608650180,14492501,180,1721,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040959.sralite.1,ERX2100016,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830021,SAMEA104171003,simple,81092,Encalypta streptocarpa,SAMEA104171003,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,1B7900D6277324B9F7CB9253A61FA804,4809AA57E4541CC8DBFEB8E111F7519B
ERR2040960,2017-07-24 07:44:35,2017-07-25 09:45:54,7438583,1264559110,7438583,170,861,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040960.sralite.1,ERX2100017,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830022,SAMEA104171004,simple,94452,Loeskeobryum brevirostre,SAMEA104171004,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,1A05514DAA3338120DDAFA547731C166,57E325068185554ED17409AA0F718BFE
ERR2040961,2017-07-24 07:44:35,2017-07-25 09:46:26,11802698,2124485640,11802698,180,1285,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040961.sralite.1,ERX2100018,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830023,SAMEA104171005,simple,1671329,Stereodon subimponens,SAMEA104171005,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,3EA30899C4650373CB2423EA99EFDD8E,2B40665C73F0E7DC3D59B1387C076E40
ERR2040962,2017-07-24 07:44:35,2017-07-25 09:46:40,14621099,2631797820,14621099,180,1705,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040962.sralite.1,ERX2100019,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830024,SAMEA104171006,simple,186706,Pseudotaxiphyllum elegans,SAMEA104171006,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,96435D8C63633B652EE20215E581EAA4,FDCD2B93937129820E7C26A682C629FB
ERR2040963,2017-07-24 07:44:35,2017-07-25 09:46:46,12876905,2317842900,12876905,180,1513,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040963.sralite.1,ERX2100020,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830025,SAMEA104171007,simple,129283,Leucodon julaceus,SAMEA104171007,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,87303811449439B2700B2B4E36C87714,840DA312BDF27E2AE333555A3EDB291D
ERR2040964,2017-07-24 07:44:35,2017-07-25 09:47:14,13110516,2359892880,13110516,180,1551,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040964.sralite.1,ERX2100021,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830026,SAMEA104171008,simple,671105,Calliergon cordifolium,SAMEA104171008,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,9D01B803F85709D1F32A72C5547FF866,EF1A9268ADB81A7506C02523C970ECC3
ERR2040965,2017-07-24 07:44:35,2017-07-25 09:48:26,10752659,1935478620,10752659,180,1285,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040965.sralite.1,ERX2100022,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830027,SAMEA104171009,simple,70131,Climacium dendroides,SAMEA104171009,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,240B9036D7575724649714A90F75589B,C8226A8385253423003BC6EB29D537F7
ERR2040966,2017-07-24 07:44:35,2017-07-25 09:47:59,14101140,2538205200,14101140,180,1671,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040966.sralite.1,ERX2100023,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830028,SAMEA104171010,simple,67435,Fontinalis antipyretica,SAMEA104171010,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,EDAB263CC973D4C64715BAD54F35479F,D157430CCD4A8A40C2472730485C1CC7
ERR2040967,2017-07-24 07:44:35,2017-07-25 09:49:32,16812583,3026264940,16812583,180,2087,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040967.sralite.1,ERX2100024,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830029,SAMEA104171011,simple,140378,Neckera douglasii,SAMEA104171011,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,9CE21B4B669F6C0E665D3A6300F583AE,345ABFC08F3B0EA418285F9106CE5CE2
ERR2040968,2017-07-24 07:44:35,2017-07-25 09:48:48,15254608,2745829440,15254608,180,1702,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040968.sralite.1,ERX2100025,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830030,SAMEA104171012,simple,61563,Pulvigera lyellii,SAMEA104171012,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,D1DF6169A23BC6B65398DDB5DD44F5F3,69C5B7E2BFAE28E3318F46C35AAEDB68
ERR2040969,2017-07-24 07:44:35,2017-07-25 09:49:12,13382447,2408840460,13382447,180,1558,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040969.sralite.1,ERX2100026,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830031,SAMEA104171013,simple,37310,Atrichum angustatum,SAMEA104171013,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,3CE2C79AB7D30BAF2FBFF7E08D0E9AAF,14C8EEF56B9D53DEB534EE23DED7BFB5
ERR2040970,2017-07-24 07:44:35,2017-07-25 09:49:29,10128329,1823099220,10128329,180,1112,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040970.sralite.1,ERX2100027,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830032,SAMEA104171014,simple,487417,Syntrichia princeps,SAMEA104171014,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,A4D79AAC5A80F7B80252CCFF67DDB991,365795FA8BF077AA964AE40B574CD5CD
